Country Name,CountryCode,Series Name,SeriesCode,Year,Value
Norway,NOR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2009,7.14
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,75.7
Poland,POL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2009,23.0
Poland,POL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,2.763
Poland,POL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2009,39275.23
Poland,POL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,8.8
Poland,POL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2009,93.15
Poland,POL,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2009,44.69
Poland,POL,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2009,27.45
Poland,POL,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2009,14.5
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,78.73
Portugal,PRT,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2009,29.0
Portugal,PRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-3.214
Portugal,PRT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2009,17434.03
Portugal,PRT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,24.9
Portugal,PRT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2009,78.09
Portugal,PRT,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2009,18.96
Portugal,PRT,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2009,6.47
Portugal,PRT,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2009,5.26
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,73.31
Romania,ROU,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2009,116.0
Romania,ROU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-4.727
Romania,ROU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2009,16850.33
Romania,ROU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,22.1
Romania,ROU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2009,76.59
Romania,ROU,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2009,14.88
Romania,ROU,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2009,12.58
Romania,ROU,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2009,6.38
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,68.68
Russian Federation,RUS,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2009,89.0
Russian Federation,RUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-7.828
Russian Federation,RUS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2009,525298.81
Russian Federation,RUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,3.6
Russian Federation,RUS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2009,90.16
Russian Federation,RUS,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2009,228.32
Russian Federation,RUS,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2009,166.23
Russian Federation,RUS,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2009,84.25
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,
San Marino,SMR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2009,0.0
San Marino,SMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-11.358
San Marino,SMR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2009,45880.42
San Marino,SMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,
San Marino,SMR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2009,
San Marino,SMR,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2009,
San Marino,SMR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2009,
San Marino,SMR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2009,
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,73.99
Serbia,SRB,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2009,32.0
Serbia,SRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-2.341
Serbia,SRB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2009,560114.32
Serbia,SRB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,20.7
Serbia,SRB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2009,87.82
Serbia,SRB,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2009,
Serbia,SRB,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2009,
Serbia,SRB,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2009,
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,74.91
Slovak Republic,SVK,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2009,9.7
Slovak Republic,SVK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-5.581
Slovak Republic,SVK,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2009,12328.91
Slovak Republic,SVK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,10.0
Slovak Republic,SVK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2009,70.03
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2009,6.32
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2009,6.4
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2009,3.96
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,81.48
Spain,ESP,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2009,18.0
Spain,ESP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-4.612
Spain,ESP,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2009,23234.48
Spain,ESP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,12.2
Spain,ESP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2009,79.71
Spain,ESP,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2009,101.3
Spain,ESP,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2009,37.4
Spain,ESP,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2009,22.21
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,81.35
Sweden,SWE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2009,7.1
Sweden,SWE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-5.151
Sweden,SWE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2009,388369.43
Sweden,SWE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,45.7
Sweden,SWE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2009,31.98
Sweden,SWE,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2009,20.29
Sweden,SWE,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2009,6.89
Sweden,SWE,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2009,3.72
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,82.04
Switzerland,CHE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2009,7.5
Switzerland,CHE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-3.511
Switzerland,CHE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2009,76591.62
Switzerland,CHE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,20.0
Switzerland,CHE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2009,53.24
Switzerland,CHE,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2009,17.24
Switzerland,CHE,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2009,5.48
Switzerland,CHE,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2009,2.76
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,69.19
Ukraine,UKR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2009,115.0
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-14.759
Ukraine,UKR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2009,56665.59
Ukraine,UKR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,3.0
Ukraine,UKR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2009,78.97
Ukraine,UKR,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2009,33.42
Ukraine,UKR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2009,56.21
Ukraine,UKR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2009,23.48
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,80.05
United Kingdom,GBR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2009,15.0
United Kingdom,GBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-5.334
United Kingdom,GBR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2009,27301.07
United Kingdom,GBR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,3.0
United Kingdom,GBR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2009,87.37
United Kingdom,GBR,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2009,118.32
United Kingdom,GBR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2009,43.11
United Kingdom,GBR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2009,14.59
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2009,80.24
Malta,MLT,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2009,12.0
Malta,MLT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2009,-1.876
Malta,MLT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2009,17641.84
Malta,MLT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2009,0.3
Malta,MLT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2009,99.88
Malta,MLT,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2009,0.52
Malta,MLT,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2009,0.02
Malta,MLT,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2009,0.01
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,77.94
Albania,ALB,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,17.0
Albania,ALB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,4.223
Albania,ALB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2010,425553.06
Albania,ALB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2010,37.0
Albania,ALB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2010,63.24
Albania,ALB,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2010,2.24
Albania,ALB,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2010,1.04
Albania,ALB,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2010,0.58
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,
Andorra,AND,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,11.0
Andorra,AND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,1.223
Andorra,AND,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2010,36386.27
Andorra,AND,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2010,18.7
Andorra,AND,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2010,
Andorra,AND,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2010,
Andorra,AND,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2010,
Andorra,AND,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2010,
Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,80.58
Austria,AUT,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,9.1
Austria,AUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,1.593
Austria,AUT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2010,39057.24
Austria,AUT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2010,31.1
Austria,AUT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2010,70.27
Austria,AUT,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2010,22.53
Austria,AUT,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2010,11.1
Austria,AUT,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2010,4.83
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,70.4
Belarus,BLR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,68.0
Belarus,BLR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,8.034
Belarus,BLR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2010,11815.96
Belarus,BLR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2010,7.3
Belarus,BLR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2010,92.0
Belarus,BLR,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2010,10.24
Belarus,BLR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2010,4.67
Belarus,BLR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2010,5.22
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,80.18
Belgium,BEL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,11.0
Belgium,BEL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,1.929
Belgium,BEL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2010,35851.7
Belgium,BEL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2010,6.2
Belgium,BEL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2010,72.79
Belgium,BEL,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2010,25.83
Belgium,BEL,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2010,19.19
Belgium,BEL,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2010,10.02
Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,77.07
Bosnia and Herzegovina,BIH,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,45.0
Bosnia and Herzegovina,BIH,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,2.63
Bosnia and Herzegovina,BIH,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2010,7019.48
Bosnia and Herzegovina,BIH,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2010,19.6
Bosnia and Herzegovina,BIH,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2010,91.65
Bosnia and Herzegovina,BIH,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2010,3.4
Bosnia and Herzegovina,BIH,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2010,1.61
Bosnia and Herzegovina,BIH,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2010,1.08
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,73.51
Bulgaria,BGR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,41.0
Bulgaria,BGR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,2.226
Bulgaria,BGR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2010,11342.83
Bulgaria,BGR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2010,14.3
Bulgaria,BGR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2010,73.16
Bulgaria,BGR,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2010,7.76
Bulgaria,BGR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2010,3.71
Bulgaria,BGR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2010,4.8
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,76.48
Croatia,HRV,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,18.0
Croatia,HRV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,-1.001
Croatia,HRV,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2010,10758.99
Croatia,HRV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2010,29.8
Croatia,HRV,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2010,74.29
Croatia,HRV,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2010,5.87
Croatia,HRV,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2010,2.84
Croatia,HRV,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2010,2.49
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,77.42
Czechia,CZE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,6.8
Czechia,CZE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,2.137
Czechia,CZE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2010,406025.83
Czechia,CZE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2010,10.9
Czechia,CZE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2010,80.56
Czechia,CZE,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2010,16.6
Czechia,CZE,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2010,13.32
Czechia,CZE,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2010,5.22
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,79.1
Denmark,DNK,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,6.9
Denmark,DNK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,1.419
Denmark,DNK,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2010,344290.31
Denmark,DNK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2010,21.2
Denmark,DNK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2010,78.27
Denmark,DNK,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2010,12.99
Denmark,DNK,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2010,4.0
Denmark,DNK,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2010,1.03
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,75.43
Estonia,EST,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,25.0
Estonia,EST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,2.678
Estonia,EST,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2010,13146.16
Estonia,EST,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2010,25.3
Estonia,EST,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2010,20.57
Estonia,EST,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2010,2.24
Estonia,EST,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2010,0.78
Estonia,EST,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2010,0.33
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,80.64
Faroe Islands,FRO,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,
Faroe Islands,FRO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,-0.538
Faroe Islands,FRO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2010,270898.57
Faroe Islands,FRO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2010,3.4
Faroe Islands,FRO,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2010,
Faroe Islands,FRO,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2010,
Faroe Islands,FRO,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2010,
Faroe Islands,FRO,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2010,0.0
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,79.87
Finland,FIN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,6.6
Finland,FIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,2.715
Finland,FIN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2010,39263.69
Finland,FIN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2010,33.4
Finland,FIN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2010,48.8
Finland,FIN,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2010,12.47
Finland,FIN,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2010,9.05
Finland,FIN,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2010,3.1
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2010,81.66
France,FRA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2010,9.3
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2010,1.448
France,FRA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2010,32120.51
France,FRA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2010,11.9
France,FRA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2010,49.84
France,FRA,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2010,123.27
